id,tiempo_llegada,tiempo_inicio_servicio,tiempo_fin_servicio,tiempo_espera,tiempo_servicio,ciclo
74,267.0955894905555,306.0,307.56262477918517,38.90441050944452,1.5626247791851986,7
75,269.31170301603095,307.56262477918517,310.3190832062861,38.250921763154224,2.7564584271009256,7
76,270.11329313580626,310.3190832062861,310.4368117554888,40.20579007047985,0.11772854920272376,7
77,270.3147089833453,310.4368117554888,312.1918057947487,40.12210277214348,1.7549940392598598,7
78,271.90264535439155,312.1918057947487,312.53440933834923,40.289160440357136,0.34260354360053397,7
79,272.92984897959406,312.53440933834923,319.01149032870796,39.60456035875518,6.4770809903587345,7
80,278.0391949315995,319.01149032870796,319.5477823488957,40.97229539710844,0.5362920201877193,7
73,266.489272888838,319.5477823488957,319.80319141294103,53.05850946005768,0.25540906404537844,7
81,280.0624777227749,319.80319141294103,324.2229719667511,39.74071369016616,4.419780553810062,7
82,298.01795665218765,324.2229719667511,326.1548874567212,26.205015314563468,1.931915489970105,7
83,299.19123286069765,326.1548874567212,327.907452582159,26.96365459602356,1.752565125437771,7
84,310.73935428235757,327.907452582159,333.3651707378889,17.168098299801443,5.457718155729905,7
85,313.0689018083099,333.3651707378889,334.3728239090802,20.296268929579014,1.0076531711912702,7
86,313.34724438880806,334.3728239090802,335.1329368166764,21.025579520272117,0.7601129075962268,7
88,317.04569371771356,357.0,361.22840128025217,39.95430628228644,4.2284012802521795,8
89,320.7943081233817,361.22840128025217,363.66008672866406,40.43409315687046,2.4316854484118875,8
90,321.73646998642965,363.66008672866406,365.55192629531894,41.9236167422344,1.8918395666548782,8
91,324.74540878944094,365.55192629531894,374.27371938775326,40.80651750587799,8.7217930924343,8
92,326.5567145050985,374.27371938775326,376.4513723302448,47.71700488265475,2.177652942491547,8
93,329.02265906782884,376.4513723302448,376.6966765795964,47.428713262415954,0.2453042493515867,8
94,329.7842649797701,376.6966765795964,376.92309455460764,46.91241159982627,0.2264179750112372,8
95,333.98245372599706,376.92309455460764,377.55895987227393,42.94064082861058,0.6358653176663067,8
87,314.03251072362883,377.55895987227393,379.41583745069653,63.5264491486451,1.8568775784225777,8
96,335.17135630010165,379.41583745069653,381.9447853104664,44.24448115059488,2.528947859769847,8
97,335.42238620080076,381.9447853104664,382.5577918858818,46.52239910966563,0.6130065754153937,8
98,337.46577357028974,382.5577918858818,383.8987318210242,45.09201831559204,1.3409399351424638,8
100,360.5779556236065,408.0,412.68532663585677,47.4220443763935,4.685326635856748,9
101,361.1502044095171,412.68532663585677,416.284043410516,51.535122226339695,3.5987167746592106,9
102,367.13097858243515,416.284043410516,416.60460108085374,49.15306482808086,0.3205576703377469,9
103,370.6684721169151,416.60460108085374,416.8772614503967,45.93612896393864,0.272660369542944,9
104,370.6946516775525,416.8772614503967,421.46216444871317,46.182609772844216,4.584902998316454,9
105,376.3574461190681,421.46216444871317,426.0459421834819,45.104718329645095,4.5837777347686925,9
106,376.8381347415403,426.0459421834819,430.3565961475192,49.20780744194161,4.310653964037343,9
107,379.5237918240287,430.3565961475192,431.399619143417,50.83280432349051,1.0430229958978094,9
108,380.2826262640974,431.399619143417,431.7353995386004,51.11699287931958,0.33578039518339353,9
109,383.6352006571481,431.7353995386004,437.0505229468246,48.100198881452286,5.315123408224171,9
110,391.49328961220516,459.0,459.6206891005468,67.50671038779484,0.6206891005468215,10
111,392.57296915923905,459.6206891005468,462.7171349398989,67.04771994130778,3.0964458393520955,10
112,392.5848091257112,462.7171349398989,466.62936453830497,70.13232581418771,3.9122295984060163,10
113,397.49998924417713,466.62936453830497,467.1325373139395,69.12937529412784,0.50317277563452,10
114,400.87887200306824,467.1325373139395,470.52456268994746,66.25366531087127,3.392025376007957,10
115,401.89137479043933,470.52456268994746,471.25279889074557,68.63318789950813,0.7282362007980809,10
116,406.3974386336456,471.25279889074557,471.769292663036,64.85536025709996,0.5164937722904395,10
117,406.42982781610766,471.769292663036,471.8171905325486,65.33946484692837,0.0478978695125637,10
118,406.6905785119045,471.8171905325486,472.24637543616785,65.12661202064407,0.42918490361926376,10
119,413.8455488530196,472.24637543616785,476.24177329317536,58.40082658314827,3.9953978570074815,10
120,416.7571943486921,476.24177329317536,476.896352327076,59.484578944483246,0.6545790339006364,10
121,417.9856701190981,476.896352327076,477.91693180969617,58.91068220797791,1.0205794826201608,10
122,423.2864534480816,477.91693180969617,485.8593833516343,54.630478361614564,7.942451541938086,10
123,424.0725175220449,485.8593833516343,486.1044910893091,61.786865829589374,0.24510773767477856,10
125,425.39093292799953,510.0,512.5418640554756,84.60906707200047,2.541864055475555,11
126,430.43978707603435,512.5418640554756,515.2510684875404,82.10207697944122,2.709204432064771,11
127,433.6708749407979,515.2510684875404,517.4722064863162,81.58019354674246,2.221137998775784,11
99,359.04033866227303,517.4722064863162,518.3780164910321,158.43186782404314,0.9058100047159249,11
128,440.33608823733215,518.3780164910321,519.1315258758897,78.04192825369995,0.753509384857535,11
129,447.4432063528832,519.1315258758897,522.899476448403,71.6883195230065,3.767950572513279,11
130,456.3464863858346,522.899476448403,523.613747314616,66.55299006256837,0.7142708662130909,11
131,461.8954289706324,523.613747314616,524.6635724374848,61.71831834398364,1.0498251228688005,11
132,462.27675015942094,524.6635724374848,525.6932410231863,62.3868222780639,1.0296685857013896,11
133,469.13351301324707,525.6932410231863,525.9655399116442,56.55972800993919,0.2722988884579673,11
134,471.18933915608505,525.9655399116442,531.604520589854,54.77620075555916,5.638980678209794,11
135,476.4774461007011,531.604520589854,532.3205862480795,55.1270744891529,0.7160656582255006,11
