id,tiempo_llegada,tiempo_inicio_servicio,tiempo_fin_servicio,tiempo_espera,tiempo_servicio,ciclo
31,303.1923933906281,339.0,344.5458683339929,35.807606609371874,5.545868333992944,7
32,311.84790120304444,344.5458683339929,344.6219513395028,32.697967130948484,0.07608300550985699,7
33,331.00209129392755,344.6219513395028,344.86167446587126,13.619860045575251,0.23972312636845544,7
34,333.7291845839511,344.86167446587126,345.1698319559524,11.13248988192015,0.30815749008117516,7
35,344.8671613250282,345.1698319559524,347.2973229951291,0.30267063092423996,2.1274910391766526,7
36,371.9365761836262,390.0,390.09683966335217,18.063423816373813,0.09683966335219596,8
37,375.49445459036656,390.09683966335217,390.6477510467601,14.602385072985612,0.5509113834079149,8
38,403.4518005508871,403.6477510467601,404.2058201396614,0.19595049587297808,0.5580690929012986,8
39,411.47429010265955,441.0,441.0250987159848,29.525709897340448,0.02509871598483715,9
40,419.3618505148306,441.0250987159848,442.3590453315156,21.663248201154204,1.3339466155307735,9
41,439.07328985392525,442.3590453315156,442.7627901221384,3.285755477590328,0.40374479062284196,9
42,455.72130147152876,492.0,495.28432985192825,36.27869852847124,3.284329851928272,10
43,471.9280667155057,495.28432985192825,496.5882889745657,23.35626313642257,1.303959122637464,10
44,475.90693494334494,496.5882889745657,497.52022356932775,20.681354031220792,0.9319345947620372,10
45,509.98586362273426,543.0,544.5897566656747,33.01413637726574,1.5897566656747315,11
46,517.7175557775497,544.5897566656747,544.7757145011615,26.872200888125008,0.1859578354868029,11
47,528.6310734266547,544.7757145011615,544.8643222826998,16.144641074506808,0.08860778153842727,11
48,551.9414896667087,552.8643222826998,554.5704003138668,0.922832615991183,1.7060780311669337,11
49,556.0240033591673,556.5704003138668,556.8248290141735,0.5463969546995031,0.2544287003066875,11
50,567.1957077846431,594.0,596.2203226275185,26.804292215356895,2.2203226275185086,12
51,569.9926409891053,596.2203226275185,596.9230720924521,26.227681638413173,0.7027494649336088,12
52,571.1197074987218,596.9230720924521,598.6983826088538,25.803364593730294,1.7753105164016245,12
53,576.6561027071925,598.6983826088538,599.4921724530153,22.04227990166123,0.7937898441616014,12
54,595.5170029226432,599.4921724530153,601.7672212073095,3.9751695303721135,2.2750487542942293,12
55,605.0013289073167,605.7672212073095,606.0512296856912,0.7658922999927427,0.2840084783816554,12
56,608.001460777874,608.0512296856912,608.7879104772743,0.04976890781722432,0.7366807915830861,12
57,622.5178433727528,645.0,645.6299661101524,22.48215662724715,0.6299661101524499,13
58,634.4094402127703,645.6299661101524,646.6035072156143,11.220525897382117,0.9735411054618547,13
59,665.0775001127726,696.0,696.1143998584247,30.922499887227445,0.11439985842465525,14
60,667.984653885934,696.1143998584247,696.1404137296279,28.129745972490696,0.02601387120313647,14
61,760.903250743228,761.0,761.3148236229738,0.09674925677200008,0.31482362297375993,15
62,794.5635990560669,798.0,799.1731505269695,3.4364009439331085,1.173150526969495,16
63,801.2691980403248,802.1731505269695,803.7478627567234,0.9039524866446982,1.574712229753886,16
64,808.0187611642084,808.7478627567234,809.6190739749854,0.7291015925150077,0.87121121826199,16
65,811.6745635235809,849.0,849.5120053898363,37.3254364764191,0.5120053898362855,17
66,819.2444241863519,849.5120053898363,849.5889751748867,30.267581203484383,0.0769697850504472,17
67,821.2919345703174,849.5889751748867,850.5817304799281,28.29704060456936,0.9927553050412984,17
68,834.1866968894036,850.5817304799281,850.6368300345132,16.395033590524463,0.05509955458511619,17
69,835.5366442940301,850.6368300345132,850.7984053910496,15.100185740483084,0.16157535653650174,17
70,842.2873339905725,850.7984053910496,851.6258604875579,8.511071400477135,0.8274550965082555,17
71,850.8220009343054,851.6258604875579,856.7283023534536,0.8038595532525505,5.102441865895673,17
72,854.4436940644061,856.7283023534536,858.2924841001001,2.284608289047469,1.5641817466464816,17
73,863.7658032272494,900.0,900.7864965172375,36.23419677275058,0.7864965172375861,18
74,883.438843584573,900.7864965172375,901.8295834410717,17.347652932664573,1.043086923834165,18
75,886.8814988869998,901.8295834410717,904.2200324039162,14.948084554071897,2.3904489628445456,18
76,892.9334356795506,904.2200324039162,904.4014617059527,11.286596724365609,0.18142930203651683,18
77,902.7432751870313,904.4014617059527,905.7835956220175,1.6581865189214113,1.382133916064807,18
78,920.2666144758368,951.0,951.6767342175549,30.733385524163168,0.6767342175548902,19
79,921.1052344569473,951.6767342175549,951.7724111115139,30.571499760607594,0.09567689395895188,19
80,924.9960586099577,951.7724111115139,952.2000621007437,26.776352501556175,0.4276509892297944,19
81,943.0724238975907,952.2000621007437,952.6054898000492,9.12763820315297,0.4054276993055204,19
82,967.8504776848363,1002.0,1002.9387195556666,34.14952231516372,0.9387195556665721,20
83,971.2503107521,1002.9387195556666,1003.2122324366811,31.68840880356663,0.2735128810144845,20
84,988.0470925146919,1003.2122324366811,1003.3846569279675,15.16513992198918,0.17242449128636866,20
85,993.3786155563388,1003.3846569279675,1004.1850308244602,10.006041371628726,0.8003738964927061,20
86,995.654628257675,1004.1850308244602,1004.9885542094719,8.530402566785256,0.8035233850116122,20
87,1021.9201729473235,1053.0,1053.3324548935566,31.079827052676478,0.33245489355669444,21
88,1028.108883207569,1053.3324548935566,1054.2166117977597,25.22357168598751,0.8841569042032034,21
89,1040.7179600858447,1054.2166117977597,1061.0311802672743,13.498651711915045,6.814568469514523,21
90,1047.8156230803459,1061.0311802672743,1061.454489552485,13.215557186928436,0.4233092852107873,21
91,1053.1760732334817,1061.454489552485,1062.2385029404472,8.278416319003327,0.7840133879622253,21
